Observation,TextUrn,Image,Comments
urn:cite:op.16A.32,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ε[5],"urn:cite:hmt:vaimg.VA206RN-0377@0.541,0.2705,0.015,0.0165",
urn:cite:op.16A.33,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ι[4],"urn:cite:hmt:vaimg.VA206RN-0377@0.553,0.269,0.014,0.0165",
urn:cite:op.16A.34,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@υ,"urn:cite:hmt:vaimg.VA206RN-0377@0.558,0.269,0.014,0.0165",
urn:cite:op.16A.35,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@δ,"urn:cite:hmt:vaimg.VA206RN-0377@0.563,0.2675,0.014,0.0165",
urn:cite:op.16A.36,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ω,"urn:cite:hmt:vaimg.VA206RN-0377@0.574,0.2705,0.014,0.0165",
urn:cite:op.16A.37,urn:cts:greekLit:tlg0012.tlg001.msA:16.4@ρ[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.585,0.272,0.01,0.0165",
urn:cite:op.16A.1,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@τ,"urn:cite:hmt:vaimg.VA206RN-0377@0.193,0.2945,0.022,0.0113",
urn:cite:op.16A.2,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ο,"urn:cite:hmt:vaimg.VA206RN-0377@0.207,0.29,0.017,0.0158",
urn:cite:op.16A.3,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ν,"urn:cite:hmt:vaimg.VA206RN-0377@0.221,0.2923,0.016,0.0158",
urn:cite:op.16A.4,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@δ,"urn:cite:hmt:vaimg.VA206RN-0377@0.232,0.2885,0.014,0.0173",
urn:cite:op.16A.5,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ε,"urn:cite:hmt:vaimg.VA206RN-0377@0.246,0.287,0.013,0.0188",
urn:cite:op.16A.6,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ι,"urn:cite:hmt:vaimg.VA206RN-0377@0.259,0.2832,0.016,0.0278",
urn:cite:op.16A.7,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@δ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.27,0.2878,0.018,0.0203",
