Observation,TextUrn,Image,Comments
urn:cite:op:16C.98,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@α(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.54,0.2502,0.012,0.0195",
urn:cite:op:16C.99,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@μ,"urn:cite:hmt:vaimg.VA207RN-0378@0.55,0.2524,0.016,0.0195",
urn:cite:op:16C.100,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ε(4),"urn:cite:hmt:vaimg.VA207RN-0378@0.564,0.2509,0.012,0.0195",
urn:cite:op:16C.101,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ρ(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.573,0.2539,0.012,0.0195",
urn:cite:op:16C.102,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@σ(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.586,0.2509,0.016,0.0195",
urn:cite:op:16C.103,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@α(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.594,0.2509,0.011,0.0195",
urn:cite:op:16C.104,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ι(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.603,0.2524,0.011,0.0195",
urn:cite:op:16C.105,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@κ,"urn:cite:hmt:vaimg.VA207RN-0378@0.196,0.2705,0.018,0.0195",
urn:cite:op:16C.106,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@α,"urn:cite:hmt:vaimg.VA207RN-0378@0.209,0.2705,0.018,0.0195",
urn:cite:op:16C.107,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@ι,"urn:cite:hmt:vaimg.VA207RN-0378@0.222,0.2705,0.015,0.0195",
urn:cite:op:16C.108,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@γ,"urn:cite:hmt:vaimg.VA207RN-0378@0.232,0.2712,0.015,0.0195",
urn:cite:op:16C.109,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@ε,"urn:cite:hmt:vaimg.VA207RN-0378@0.246,0.269,0.011,0.0195",
urn:cite:op:16C.110,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@ρ,"urn:cite:hmt:vaimg.VA207RN-0378@0.253,0.2705,0.017,0.0195",
urn:cite:op:16C.111,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@α(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.265,0.2712,0.014,0.0195",
urn:cite:op:16C.112,urn:cts:greekLit:tlg0012.tlg001.msA:16.54@σ,"urn:cite:hmt:vaimg.VA207RN-0378@0.278,0.2712,0.014,0.0195",
urn:cite:op:16C.1000,urn:cts:greekLit:tlg0012.tlg001.msA:16.62@ο,"urn:cite:hmt:vaimg.VA207RN-0378@0.196,0.4237,0.014,0.0128", 
urn:cite:op:16C.1001,urn:cts:greekLit:tlg0012.tg001.msA:16.62@υ,"urn:cite:hmt:vaimg.VA207RN-0378@0.206,0.4215,0.015,0.0165",
urn:cite:op:16C.1002,urn:cts:greekLit:tlg0012.tg001.msA:16.62@π, "urn:cite:hmt:vaimg.VA207RN-0378@0.22,0.4237,0.013,0.0165",
urn:cite:op:16C.1003,urn:cts:greekLit:tlg0012.tg001.msA:16.62@η, "urn:cite:hmt:vaimg.VA207RN-0378@0.277,0.4147,0.011,0.0248", 
urn:cite:op:16C.1004,urn:cts:greekLit:tlg0012.tg001.msA:16.62@ρ, "urn:cite:hmt:vaimg.VA207RN-0378@0.229,0.4222,0.014,0.0203", 
urn:cite:op:16C.1005,urn:cts:greekLit:tlg0012.tg001.msA:16.62@ι, "urn:cite:hmt:vaimg.VA207RN-0378@0.241,0.4192,0.008,0.018", 
urn:cite:op:16C.1006,urn:cts:greekLit:tlg0012.tg001.msA:16.62@μ, "urn:cite:hmt:vaimg.VA207RN-0378@0.247,0.4215,0.015,0.0188", 
urn:cite:op:16C.1007,urn:cts:greekLit:tlg0012.tg001.msA:16.62@μ(2), "urn:cite:hmt:vaimg.VA207RN-0378@0.263,0.4237,0.016,0.0165",
urn:cite:op:16C.1008,urn:cts:greekLit:tlg0012.tg001.msA:16.62@ν, "urn:cite:hmt:vaimg.VA207RN-0378@0.288,0.423,0.016,0.0195", 
urn:cite:op:16C.1009,urn:cts:greekLit:tlg0012.tg001.msA:16.62@ι, "urn:cite:hmt:vaimg.VA207RN-0378@0.303,0.4252,0.007,0.0135", 
urn:cite:op:16C.1010,urn:cts:greekLit:tlg0012.tg001.msA:16.62@θ, "urn:cite:hmt:vaimg.VA207RN-0378@0.31,0.4215,0.017,0.0173", 
urn:cite:op:16C.1011,urn:cts:greekLit:tlg0012.tg001.msA:16.62@μ, "urn:cite:hmt:vaimg.VA207RN-0378@0.325,0.4222,0.014,0.018", 
urn:cite:op:16C.1012,urn:cts:greekLit:tlg0012.tg001.msA:16.62@ο, "urn:cite:hmt:vaimg.VA207RN-0378@0.338,0.4192,0.011,0.0188",
urn:cite:op:16C.1013,urn:cts:greekLit:tlg0012.tg001.msA:16.62@ν, "urn:cite:hmt:vaimg.VA207RN-0378@0.348,0.4237,0.013,0.0173", 
urn:cite:op:16C.1014,urn:cts:greekLit:tlg0012.tg001.msA:16.62@κ, "urn:cite:hmt:vaimg.VA207RN-0378@0.359,0.4192,0.023,0.0173",
urn:cite:op:16C.1015,urn:cts:greekLit:tlg0012.tg001.msA:16.62@α, "urn:cite:hmt:vaimg.VA207RN-0378@0.377,0.4252,0.014,0.0128", 
urn:cite:op:16C.10000,urn:cts:greekLit:tlg0012.tlg001.msA:16.702@θ," urn:cite:hmt:vaimg.VA207RN-0378@0.1918,0.5772,0.0217,0.0139",
urn:cite:op:16C.10001,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@α," urn:cite:hmt:vaimg.VA207RN-0378@0.2106,0.5783,0.0114,0.0139",
urn:cite:op:16C.10002,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ρ," urn:cite:hmt:vaimg.VA207RN-0378@0.2176,0.5797,0.0114,0.0139",
urn:cite:op:16C.10003,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@σ," urn:cite:hmt:vaimg.VA207RN-0378@0.2302,0.5794,0.0151,0.0139",
urn:cite:op:16C.10004,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@υν," urn:cite:hmt:vaimg.VA207RN-0378@0.2434,0.5797,0.0188,0.0139",
urn:cite:op:16C.10005,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ο," urn:cite:hmt:vaimg.VA207RN-0378@0.2619,0.5808,0.0085,0.0072",
urn:cite:op:16C.10006,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@σ," urn:cite:hmt:vaimg.VA207RN-0378@0.2707,0.58,0.0147,0.0078",
urn:cite:op:16C.10007,urn:cts:greekLit:tlg0012.tlg001.msA:16.70ο(2)," urn:cite:hmt:vaimg.VA207RN-0378@0.2877,0.5806,0.0096,0.0078 ",
urn:cite:op:16C.10008,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@υ," urn:cite:hmt:vaimg.VA207RN-0378@0.2987,0.5806,0.0096,0.0078 ",
urn:cite:op:16C.10009,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@γ," urn:cite:hmt:vaimg.VA207RN-0378@0.3061,0.5794,0.0173,0.0147 ",
urn:cite:op:16C.10010,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@α(2)," urn:cite:hmt:vaimg.VA207RN-0378@0.319,0.5789,0.014,0.0091 ",
urn:cite:op:16C.10011,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ρ(2)," urn:cite:hmt:vaimg.VA207RN-0378@0.3279,0.5797,0.0151,0.0136 ",
urn:cite:op:16C.10012,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ε," urn:cite:hmt:vaimg.VA207RN-0378@0.3441,0.577,0.0151,0.0136 ",
urn:cite:op:16C.10013,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@μ," urn:cite:hmt:vaimg.VA207RN-0378@0.3566,0.5786,0.0181,0.0136 ",
urn:cite:op:16C.10014,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@η," urn:cite:hmt:vaimg.VA207RN-0378@0.3717,0.5789,0.0111,0.0089 ",
urn:cite:op:16C.10015,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@σ(2)," urn:cite:hmt:vaimg.VA207RN-0378@0.3835,0.5794,0.0111,0.0089 ",
urn:cite:op:16C.10016,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@κ," urn:cite:hmt:vaimg.VA207RN-0378@0.3997,0.5739,0.0158,0.0166 ",
urn:cite:op:16C.10017,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ο(3)," urn:cite:hmt:vaimg.VA207RN-0378@0.4141,0.5797,0.01,0.008 ",
urn:cite:op:16C.10018,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ρ(3)," urn:cite:hmt:vaimg.VA207RN-0378@0.4222,0.5797,0.0122,0.0139 ",
urn:cite:op:16C.10019,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@υ(2)," urn:cite:hmt:vaimg.VA207RN-0378@0.4359,0.5775,0.0129,0.0139 ",
urn:cite:op:16C.10020,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@θ(2)," urn:cite:hmt:vaimg.VA207RN-0378@0.4451,0.577,0.0144,0.0139 ",
urn:cite:op:16C.10021,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ο(4)," urn:cite:hmt:vaimg.VA207RN-0378@0.4517,0.5772,0.0144,0.0139 ",
urn:cite:op:16C.10022,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@σ(3)," urn:cite:hmt:vaimg.VA207RN-0378@0.4635,0.577,0.0144,0.0139 ",
urn:cite:op:16C.10023,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@λ," urn:cite:hmt:vaimg.VA207RN-0378@0.4635,0.577,0.0144,0.0139 ",
urn:cite:op:16C.10024,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@ευ," urn:cite:hmt:vaimg.VA207RN-0378@0.4882,0.5747,0.0203,0.0158 ",
urn:cite:op:16C.10025,urn:cts:greekLit:tlg0012.tlg001.msA:16.70@σ(4)," urn:cite:hmt:vaimg.VA207RN-0378@0.5055,0.5792,0.0133,0.0083 ",
